board_id,current_a,measured_role,relative_time_s,sample_index
f5ea5fa8fcfa5209,0.00448133795,initiator,100.46,5023
f5ea5fa8fcfa5209,0.00440869188,initiator,100.48,5024
f5ea5fa8fcfa5209,0.00448199595,initiator,100.5,5025
f5ea5fa8fcfa5209,0.00450909923,initiator,100.52,5026
f5ea5fa8fcfa5209,0.00451257486,initiator,100.54,5027
f5ea5fa8fcfa5209,0.00447776139,initiator,100.56,5028
f5ea5fa8fcfa5209,0.00473807859,initiator,100.58,5029
f5ea5fa8fcfa5209,0.00412936734,initiator,100.6,5030
f5ea5fa8fcfa5209,0.00299648357,initiator,100.62,5031
f5ea5fa8fcfa5209,0.00304115285,initiator,100.64,5032
f5ea5fa8fcfa5209,0.00306289425,initiator,100.66,5033
f5ea5fa8fcfa5209,0.0012224309,initiator,100.68,5034
f5ea5fa8fcfa5209,0.00112097561,initiator,100.7,5035
f5ea5fa8fcfa5209,0.00114741222,initiator,100.72,5036
f5ea5fa8fcfa5209,0.00105342255,initiator,100.74,5037
f5ea5fa8fcfa5209,0.00110756963,initiator,100.76,5038
f5ea5fa8fcfa5209,0.001181084,initiator,100.78,5039
f5ea5fa8fcfa5209,0.00112320284,initiator,100.8,5040
f5ea5fa8fcfa5209,0.00113491551,initiator,100.82,5041
f5ea5fa8fcfa5209,0.00119980175,initiator,100.84,5042
f5ea5fa8fcfa5209,0.00112635069,initiator,100.86,5043
f5ea5fa8fcfa5209,0.00114449505,initiator,100.88,5044
f5ea5fa8fcfa5209,0.00122503858,initiator,100.9,5045
f5ea5fa8fcfa5209,0.00112040049,initiator,100.92,5046
f5ea5fa8fcfa5209,0.00114152764,initiator,100.94,5047
f5ea5fa8fcfa5209,0.00121182102,initiator,100.96,5048
f5ea5fa8fcfa5209,0.0011225982,initiator,100.98,5049
f5ea5fa8fcfa5209,0.00114711407,initiator,101,5050
f5ea5fa8fcfa5209,0.00121637676,initiator,101.02,5051
f5ea5fa8fcfa5209,0.00112576017,initiator,101.04,5052
f5ea5fa8fcfa5209,0.00111700113,initiator,101.06,5053
f5ea5fa8fcfa5209,0.00120962562,initiator,101.08,5054
f5ea5fa8fcfa5209,0.00114426484,initiator,101.1,5055
f5ea5fa8fcfa5209,0.00111125313,initiator,101.12,5056
f5ea5fa8fcfa5209,0.00121234661,initiator,101.14,5057
f5ea5fa8fcfa5209,0.00112514928,initiator,101.16,5058
f5ea5fa8fcfa5209,0.00111087824,initiator,101.18,5059
f5ea5fa8fcfa5209,0.00122945218,initiator,101.2,5060
f5ea5fa8fcfa5209,0.00112452948,initiator,101.22,5061
f5ea5fa8fcfa5209,0.00113076094,initiator,101.24,5062
f5ea5fa8fcfa5209,0.00120597036,initiator,101.26,5063
f5ea5fa8fcfa5209,0.00112098823,initiator,101.28,5064
f5ea5fa8fcfa5209,0.00113128004,initiator,101.3,5065
f5ea5fa8fcfa5209,0.00120736263,initiator,101.32,5066
f5ea5fa8fcfa5209,0.00113034311,initiator,101.34,5067
f5ea5fa8fcfa5209,0.00109970204,initiator,101.36,5068
f5ea5fa8fcfa5209,0.00115218092,initiator,101.38,5069
f5ea5fa8fcfa5209,0.00108174252,initiator,101.4,5070
f5ea5fa8fcfa5209,0.00104368005,initiator,101.42,5071
f5ea5fa8fcfa5209,0.00113145817,initiator,101.44,5072
f5ea5fa8fcfa5209,0.00108097017,initiator,101.46,5073
f5ea5fa8fcfa5209,0.00107762174,initiator,101.48,5074
f5ea5fa8fcfa5209,0.00121572409,initiator,101.5,5075
f5ea5fa8fcfa5209,0.00111251403,initiator,101.52,5076
f5ea5fa8fcfa5209,0.00110934824,initiator,101.54,5077
f5ea5fa8fcfa5209,0.00120295689,initiator,101.56,5078
f5ea5fa8fcfa5209,0.00112931173,initiator,101.58,5079
f5ea5fa8fcfa5209,0.00112218732,initiator,101.6,5080
f5ea5fa8fcfa5209,0.00121564492,initiator,101.62,5081
f5ea5fa8fcfa5209,0.00112350863,initiator,101.64,5082
f5ea5fa8fcfa5209,0.00111984168,initiator,101.66,5083
f5ea5fa8fcfa5209,0.00120248096,initiator,101.68,5084
f5ea5fa8fcfa5209,0.00115127304,initiator,101.7,5085
f5ea5fa8fcfa5209,0.00109972137,initiator,101.72,5086
f5ea5fa8fcfa5209,0.00121445983,initiator,101.74,5087
f5ea5fa8fcfa5209,0.00111464184,initiator,101.76,5088
f5ea5fa8fcfa5209,0.00110916201,initiator,101.78,5089
f5ea5fa8fcfa5209,0.00121109949,initiator,101.8,5090
f5ea5fa8fcfa5209,0.00113040433,initiator,101.82,5091
f5ea5fa8fcfa5209,0.00110559854,initiator,101.84,5092
f5ea5fa8fcfa5209,0.0012088263,initiator,101.86,5093
f5ea5fa8fcfa5209,0.00111957328,initiator,101.88,5094
f5ea5fa8fcfa5209,0.0011320289,initiator,101.9,5095
f5ea5fa8fcfa5209,0.00119335444,initiator,101.92,5096
f5ea5fa8fcfa5209,0.00114237314,initiator,101.94,5097
f5ea5fa8fcfa5209,0.00110412421,initiator,101.96,5098
f5ea5fa8fcfa5209,0.0012038995,initiator,101.98,5099
f5ea5fa8fcfa5209,0.00115911042,initiator,102,5100
f5ea5fa8fcfa5209,0.00111377608,initiator,102.02,5101
f5ea5fa8fcfa5209,0.00118845807,initiator,102.04,5102
f5ea5fa8fcfa5209,0.00110272546,initiator,102.06,5103
f5ea5fa8fcfa5209,0.00104542093,initiator,102.08,5104
f5ea5fa8fcfa5209,0.00115662312,initiator,102.1,5105
f5ea5fa8fcfa5209,0.00109295657,initiator,102.12,5106
f5ea5fa8fcfa5209,0.00106783989,initiator,102.14,5107
f5ea5fa8fcfa5209,0.00116780025,initiator,102.16,5108
f5ea5fa8fcfa5209,0.00435327244,initiator,102.18,5109
f5ea5fa8fcfa5209,0.00446394013,initiator,102.2,5110
f5ea5fa8fcfa5209,0.00451765885,initiator,102.22,5111
f5ea5fa8fcfa5209,0.00454598287,initiator,102.24,5112
f5ea5fa8fcfa5209,0.00447682319,initiator,102.26,5113
f5ea5fa8fcfa5209,0.0043896813,initiator,102.28,5114
f5ea5fa8fcfa5209,0.00450685615,initiator,102.3,5115
f5ea5fa8fcfa5209,0.00445791585,initiator,102.32,5116
f5ea5fa8fcfa5209,0.00450776484,initiator,102.34,5117
f5ea5fa8fcfa5209,0.00451101859,initiator,102.36,5118
f5ea5fa8fcfa5209,0.00447567479,initiator,102.38,5119
f5ea5fa8fcfa5209,0.00440069326,initiator,102.4,5120
f5ea5fa8fcfa5209,0.00451437373,initiator,102.42,5121
f5ea5fa8fcfa5209,0.00446318248,initiator,102.44,5122
f5ea5fa8fcfa5209,0.00450767618,initiator,102.46,5123
f5ea5fa8fcfa5209,0.00452383104,initiator,102.48,5124
f5ea5fa8fcfa5209,0.00433370421,initiator,102.5,5125
f5ea5fa8fcfa5209,0.00451705039,initiator,102.52,5126
f5ea5fa8fcfa5209,0.00453191646,initiator,102.54,5127
f5ea5fa8fcfa5209,0.00447114637,initiator,102.56,5128
f5ea5fa8fcfa5209,0.00453147259,initiator,102.58,5129
f5ea5fa8fcfa5209,0.00450768255,initiator,102.6,5130
f5ea5fa8fcfa5209,0.00437114839,initiator,102.62,5131
f5ea5fa8fcfa5209,0.00451202601,initiator,102.64,5132
f5ea5fa8fcfa5209,0.00451299721,initiator,102.66,5133
f5ea5fa8fcfa5209,0.0044657287,initiator,102.68,5134
f5ea5fa8fcfa5209,0.00450890664,initiator,102.7,5135
f5ea5fa8fcfa5209,0.00439179348,initiator,102.72,5136
f5ea5fa8fcfa5209,0.0044627128,initiator,102.74,5137
f5ea5fa8fcfa5209,0.00450071532,initiator,102.76,5138
f5ea5fa8fcfa5209,0.00450703578,initiator,102.78,5139
f5ea5fa8fcfa5209,0.00444669798,initiator,102.8,5140
f5ea5fa8fcfa5209,0.00442401085,initiator,102.82,5141
f5ea5fa8fcfa5209,0.00440779221,initiator,102.84,5142
f5ea5fa8fcfa5209,0.00441880394,initiator,102.86,5143
f5ea5fa8fcfa5209,0.00448598883,initiator,102.88,5144
f5ea5fa8fcfa5209,0.00448709139,initiator,102.9,5145
f5ea5fa8fcfa5209,0.00445561316,initiator,102.92,5146
f5ea5fa8fcfa5209,0.00437490608,initiator,102.94,5147
f5ea5fa8fcfa5209,0.00451961524,initiator,102.96,5148
f5ea5fa8fcfa5209,0.0044622717,initiator,102.98,5149
f5ea5fa8fcfa5209,0.00450564455,initiator,103,5150
f5ea5fa8fcfa5209,0.00450816288,initiator,103.02,5151
f5ea5fa8fcfa5209,0.00438968327,initiator,103.04,5152
f5ea5fa8fcfa5209,0.00447766903,initiator,103.06,5153
f5ea5fa8fcfa5209,0.00453646896,initiator,103.08,5154
f5ea5fa8fcfa5209,0.00447823374,initiator,103.1,5155
f5ea5fa8fcfa5209,0.0045241094,initiator,103.12,5156
f5ea5fa8fcfa5209,0.00452019233,initiator,103.14,5157
f5ea5fa8fcfa5209,0.00433792094,initiator,103.16,5158
f5ea5fa8fcfa5209,0.00451647608,initiator,103.18,5159
f5ea5fa8fcfa5209,0.00452412665,initiator,103.2,5160
f5ea5fa8fcfa5209,0.00446191452,initiator,103.22,5161
f5ea5fa8fcfa5209,0.0045276098,initiator,103.24,5162
f5ea5fa8fcfa5209,0.00441223186,initiator,103.26,5163
f5ea5fa8fcfa5209,0.00446365772,initiator,103.28,5164
f5ea5fa8fcfa5209,0.00450080756,initiator,103.3,5165
f5ea5fa8fcfa5209,0.00451817043,initiator,103.32,5166
f5ea5fa8fcfa5209,0.00446446676,initiator,103.34,5167
f5ea5fa8fcfa5209,0.00450940734,initiator,103.36,5168
f5ea5fa8fcfa5209,0.00439658256,initiator,103.38,5169
f5ea5fa8fcfa5209,0.0044647428,initiator,103.4,5170
f5ea5fa8fcfa5209,0.00449705635,initiator,103.42,5171
f5ea5fa8fcfa5209,0.0045152558,initiator,103.44,5172
f5ea5fa8fcfa5209,0.00445373628,initiator,103.46,5173
f5ea5fa8fcfa5209,0.00437356081,initiator,103.48,5174
f5ea5fa8fcfa5209,0.00449439821,initiator,103.5,5175
f5ea5fa8fcfa5209,0.00444809823,initiator,103.52,5176
f5ea5fa8fcfa5209,0.00448814129,initiator,103.54,5177
f5ea5fa8fcfa5209,0.00451179013,initiator,103.56,5178
f5ea5fa8fcfa5209,0.00445844804,initiator,103.58,5179
f5ea5fa8fcfa5209,0.0043908356,initiator,103.6,5180
f5ea5fa8fcfa5209,0.00452317247,initiator,103.62,5181
f5ea5fa8fcfa5209,0.00446913233,initiator,103.64,5182
f5ea5fa8fcfa5209,0.00450063927,initiator,103.66,5183
f5ea5fa8fcfa5209,0.00451578683,initiator,103.68,5184
f5ea5fa8fcfa5209,0.00434849285,initiator,103.7,5185
f5ea5fa8fcfa5209,0.00450743833,initiator,103.72,5186
f5ea5fa8fcfa5209,0.00452069512,initiator,103.74,5187
f5ea5fa8fcfa5209,0.00447585894,initiator,103.76,5188
f5ea5fa8fcfa5209,0.00452198889,initiator,103.78,5189
f5ea5fa8fcfa5209,0.0044932688,initiator,103.8,5190
f5ea5fa8fcfa5209,0.00439353112,initiator,103.82,5191
f5ea5fa8fcfa5209,0.00450428805,initiator,103.84,5192
f5ea5fa8fcfa5209,0.00452024963,initiator,103.86,5193
f5ea5fa8fcfa5209,0.00448936122,initiator,103.88,5194
f5ea5fa8fcfa5209,0.00450705464,initiator,103.9,5195
f5ea5fa8fcfa5209,0.00473651839,initiator,103.92,5196
f5ea5fa8fcfa5209,0.0040870518,initiator,103.94,5197
f5ea5fa8fcfa5209,0.00444385269,initiator,103.96,5198
f5ea5fa8fcfa5209,0.00452303288,initiator,103.98,5199
f5ea5fa8fcfa5209,0.00447666844,initiator,104,5200
f5ea5fa8fcfa5209,0.00450327936,initiator,104.02,5201
f5ea5fa8fcfa5209,0.00451643533,initiator,104.04,5202
f5ea5fa8fcfa5209,0.00434044042,initiator,104.06,5203
f5ea5fa8fcfa5209,0.00450410414,initiator,104.08,5204
f5ea5fa8fcfa5209,0.00451682226,initiator,104.1,5205
f5ea5fa8fcfa5209,0.00446532279,initiator,104.12,5206
f5ea5fa8fcfa5209,0.00449163729,initiator,104.14,5207
f5ea5fa8fcfa5209,0.00440679266,initiator,104.16,5208
f5ea5fa8fcfa5209,0.00443748176,initiator,104.18,5209
f5ea5fa8fcfa5209,0.00446706309,initiator,104.2,5210
f5ea5fa8fcfa5209,0.00448495722,initiator,104.22,5211
f5ea5fa8fcfa5209,0.00447744935,initiator,104.24,5212
f5ea5fa8fcfa5209,0.00447229986,initiator,104.26,5213
f5ea5fa8fcfa5209,0.00437118497,initiator,104.28,5214
f5ea5fa8fcfa5209,0.00446400425,initiator,104.3,5215
f5ea5fa8fcfa5209,0.00446839575,initiator,104.32,5216
f5ea5fa8fcfa5209,0.00452331483,initiator,104.34,5217
f5ea5fa8fcfa5209,0.00446508876,initiator,104.36,5218
f5ea5fa8fcfa5209,0.00437338639,initiator,104.38,5219
f5ea5fa8fcfa5209,0.00451888468,initiator,104.4,5220
f5ea5fa8fcfa5209,0.00448695944,initiator,104.42,5221
f5ea5fa8fcfa5209,0.00447277417,initiator,104.44,5222
f5ea5fa8fcfa5209,0.00452434737,initiator,104.46,5223
f5ea5fa8fcfa5209,0.00449138324,initiator,104.48,5224
f5ea5fa8fcfa5209,0.00434661505,initiator,104.5,5225
f5ea5fa8fcfa5209,0.0045061831,initiator,104.52,5226
f5ea5fa8fcfa5209,0.00446217679,initiator,104.54,5227
f5ea5fa8fcfa5209,0.00445335444,initiator,104.56,5228
f5ea5fa8fcfa5209,0.00452731072,initiator,104.58,5229
f5ea5fa8fcfa5209,0.00434925328,initiator,104.6,5230
f5ea5fa8fcfa5209,0.00445838357,initiator,104.62,5231
f5ea5fa8fcfa5209,0.00451391041,initiator,104.64,5232
f5ea5fa8fcfa5209,0.00448030333,initiator,104.66,5233
f5ea5fa8fcfa5209,0.00446594872,initiator,104.68,5234
f5ea5fa8fcfa5209,0.00450617315,initiator,104.7,5235
f5ea5fa8fcfa5209,0.00437234389,initiator,104.72,5236
f5ea5fa8fcfa5209,0.00447113688,initiator,104.74,5237
f5ea5fa8fcfa5209,0.00451140876,initiator,104.76,5238
f5ea5fa8fcfa5209,0.00448710297,initiator,104.78,5239
f5ea5fa8fcfa5209,0.00445886726,initiator,104.8,5240
f5ea5fa8fcfa5209,0.00438877469,initiator,104.82,5241
f5ea5fa8fcfa5209,0.00445186958,initiator,104.84,5242
f5ea5fa8fcfa5209,0.00443412754,initiator,104.86,5243
f5ea5fa8fcfa5209,0.00448225162,initiator,104.88,5244
f5ea5fa8fcfa5209,0.00443752852,initiator,104.9,5245
f5ea5fa8fcfa5209,0.0043859258,initiator,104.92,5246
f5ea5fa8fcfa5209,0.00442871555,initiator,104.94,5247
f5ea5fa8fcfa5209,0.00445716943,initiator,104.96,5248
f5ea5fa8fcfa5209,0.0044534078,initiator,104.98,5249
f5ea5fa8fcfa5209,0.00452010842,initiator,105,5250
f5ea5fa8fcfa5209,0.00447115667,initiator,105.02,5251
f5ea5fa8fcfa5209,0.00433065973,initiator,105.04,5252
f5ea5fa8fcfa5209,0.00451787876,initiator,105.06,5253
f5ea5fa8fcfa5209,0.00448972511,initiator,105.08,5254
f5ea5fa8fcfa5209,0.00447498925,initiator,105.1,5255
f5ea5fa8fcfa5209,0.00452106781,initiator,105.12,5256
f5ea5fa8fcfa5209,0.00440897869,initiator,105.14,5257
f5ea5fa8fcfa5209,0.00441283048,initiator,105.16,5258
f5ea5fa8fcfa5209,0.00452220208,initiator,105.18,5259
f5ea5fa8fcfa5209,0.00447556715,initiator,105.2,5260
f5ea5fa8fcfa5209,0.00445835151,initiator,105.22,5261
f5ea5fa8fcfa5209,0.00454423203,initiator,105.24,5262
f5ea5fa8fcfa5209,0.00434699179,initiator,105.26,5263
f5ea5fa8fcfa5209,0.00446385911,initiator,105.28,5264
f5ea5fa8fcfa5209,0.00451088468,initiator,105.3,5265
f5ea5fa8fcfa5209,0.00447323575,initiator,105.32,5266
f5ea5fa8fcfa5209,0.00444404459,initiator,105.34,5267
f5ea5fa8fcfa5209,0.00440691477,initiator,105.36,5268
f5ea5fa8fcfa5209,0.00445566837,initiator,105.38,5269
f5ea5fa8fcfa5209,0.00445700554,initiator,105.4,5270
f5ea5fa8fcfa5209,0.00450532233,initiator,105.42,5271
f5ea5fa8fcfa5209,0.00446301512,initiator,105.44,5272
f5ea5fa8fcfa5209,0.00444952649,initiator,105.46,5273
f5ea5fa8fcfa5209,0.0043915569,initiator,105.48,5274
f5ea5fa8fcfa5209,0.00446783521,initiator,105.5,5275
f5ea5fa8fcfa5209,0.0044433999,initiator,105.52,5276
f5ea5fa8fcfa5209,0.0044845461,initiator,105.54,5277
f5ea5fa8fcfa5209,0.00445731191,initiator,105.56,5278
f5ea5fa8fcfa5209,0.0043095306,initiator,105.58,5279
f5ea5fa8fcfa5209,0.00447217219,initiator,105.6,5280
f5ea5fa8fcfa5209,0.00446547349,initiator,105.62,5281
f5ea5fa8fcfa5209,0.00444648536,initiator,105.64,5282
f5ea5fa8fcfa5209,0.00449857038,initiator,105.66,5283
f5ea5fa8fcfa5209,0.00450121683,initiator,105.68,5284
f5ea5fa8fcfa5209,0.00451000885,initiator,105.7,5285
f5ea5fa8fcfa5209,0.00359923883,initiator,105.72,5286
f5ea5fa8fcfa5209,0.00302765693,initiator,105.74,5287
f5ea5fa8fcfa5209,0.00298835208,initiator,105.76,5288
f5ea5fa8fcfa5209,0.00230490642,initiator,105.78,5289
f5ea5fa8fcfa5209,0.00120502787,initiator,105.8,5290
f5ea5fa8fcfa5209,0.00110317211,initiator,105.82,5291
f5ea5fa8fcfa5209,0.00120395285,initiator,105.84,5292
f5ea5fa8fcfa5209,0.00117901823,initiator,105.86,5293
f5ea5fa8fcfa5209,0.00111145927,initiator,105.88,5294
f5ea5fa8fcfa5209,0.00121175528,initiator,105.9,5295
f5ea5fa8fcfa5209,0.00120360354,initiator,105.92,5296
f5ea5fa8fcfa5209,0.0011003017,initiator,105.94,5297
f5ea5fa8fcfa5209,0.0012069007,initiator,105.96,5298
f5ea5fa8fcfa5209,0.00119835416,initiator,105.98,5299
f5ea5fa8fcfa5209,0.00112864401,initiator,106,5300
f5ea5fa8fcfa5209,0.00118803133,initiator,106.02,5301
f5ea5fa8fcfa5209,0.00122109569,initiator,106.04,5302
f5ea5fa8fcfa5209,0.00110714092,initiator,106.06,5303
f5ea5fa8fcfa5209,0.00119768355,initiator,106.08,5304
f5ea5fa8fcfa5209,0.00123001504,initiator,106.1,5305
f5ea5fa8fcfa5209,0.00111777105,initiator,106.12,5306
f5ea5fa8fcfa5209,0.00119438524,initiator,106.14,5307
f5ea5fa8fcfa5209,0.0012072889,initiator,106.16,5308
f5ea5fa8fcfa5209,0.00110029267,initiator,106.18,5309
f5ea5fa8fcfa5209,0.00116949564,initiator,106.2,5310
f5ea5fa8fcfa5209,0.00115103866,initiator,106.22,5311
f5ea5fa8fcfa5209,0.00107630413,initiator,106.24,5312
f5ea5fa8fcfa5209,0.00112560542,initiator,106.26,5313
f5ea5fa8fcfa5209,0.00115340316,initiator,106.28,5314
f5ea5fa8fcfa5209,0.00110425581,initiator,106.3,5315
f5ea5fa8fcfa5209,0.00117995366,initiator,106.32,5316
f5ea5fa8fcfa5209,0.00119009386,initiator,106.34,5317
f5ea5fa8fcfa5209,0.00110230613,initiator,106.36,5318
f5ea5fa8fcfa5209,0.00119562472,initiator,106.38,5319
f5ea5fa8fcfa5209,0.00122676707,initiator,106.4,5320
f5ea5fa8fcfa5209,0.00110944998,initiator,106.42,5321
f5ea5fa8fcfa5209,0.00119614244,initiator,106.44,5322
f5ea5fa8fcfa5209,0.00121579203,initiator,106.46,5323
f5ea5fa8fcfa5209,0.00110850541,initiator,106.48,5324
f5ea5fa8fcfa5209,0.00121273724,initiator,106.5,5325
f5ea5fa8fcfa5209,0.00120857653,initiator,106.52,5326
f5ea5fa8fcfa5209,0.00111506916,initiator,106.54,5327
f5ea5fa8fcfa5209,0.00119752035,initiator,106.56,5328
f5ea5fa8fcfa5209,0.00120955386,initiator,106.58,5329
f5ea5fa8fcfa5209,0.00113330681,initiator,106.6,5330
f5ea5fa8fcfa5209,0.00120134657,initiator,106.62,5331
f5ea5fa8fcfa5209,0.00121282289,initiator,106.64,5332
f5ea5fa8fcfa5209,0.00110881178,initiator,106.66,5333
f5ea5fa8fcfa5209,0.00119080371,initiator,106.68,5334
f5ea5fa8fcfa5209,0.00123513756,initiator,106.7,5335
f5ea5fa8fcfa5209,0.00111804802,initiator,106.72,5336
f5ea5fa8fcfa5209,0.00119303221,initiator,106.74,5337
f5ea5fa8fcfa5209,0.00121546124,initiator,106.76,5338
f5ea5fa8fcfa5209,0.00111804582,initiator,106.78,5339
f5ea5fa8fcfa5209,0.00121858767,initiator,106.8,5340
f5ea5fa8fcfa5209,0.00121040989,initiator,106.82,5341
f5ea5fa8fcfa5209,0.00112361477,initiator,106.84,5342
f5ea5fa8fcfa5209,0.00119683007,initiator,106.86,5343
f5ea5fa8fcfa5209,0.00120738138,initiator,106.88,5344
f5ea5fa8fcfa5209,0.00109269592,initiator,106.9,5345
f5ea5fa8fcfa5209,0.00113375855,initiator,106.92,5346
f5ea5fa8fcfa5209,0.00114592238,initiator,106.94,5347
f5ea5fa8fcfa5209,0.00104269612,initiator,106.96,5348
f5ea5fa8fcfa5209,0.00113195818,initiator,106.98,5349
f5ea5fa8fcfa5209,0.00118498881,initiator,107,5350
f5ea5fa8fcfa5209,0.00110406807,initiator,107.02,5351
f5ea5fa8fcfa5209,0.00116842016,initiator,107.04,5352
f5ea5fa8fcfa5209,0.0012079734,initiator,107.06,5353
f5ea5fa8fcfa5209,0.00111680587,initiator,107.08,5354
f5ea5fa8fcfa5209,0.00121920145,initiator,107.1,5355
f5ea5fa8fcfa5209,0.00120931879,initiator,107.12,5356
f5ea5fa8fcfa5209,0.00112138082,initiator,107.14,5357
f5ea5fa8fcfa5209,0.00118488105,initiator,107.16,5358
f5ea5fa8fcfa5209,0.00120066484,initiator,107.18,5359
f5ea5fa8fcfa5209,0.00113557212,initiator,107.2,5360
f5ea5fa8fcfa5209,0.00120038475,initiator,107.22,5361
f5ea5fa8fcfa5209,0.00123783922,initiator,107.24,5362
f5ea5fa8fcfa5209,0.00112295457,initiator,107.26,5363
f5ea5fa8fcfa5209,0.00277678409,initiator,107.28,5364
f5ea5fa8fcfa5209,0.00453316555,initiator,107.3,5365
f5ea5fa8fcfa5209,0.00447421042,initiator,107.32,5366
f5ea5fa8fcfa5209,0.00451942867,initiator,107.34,5367
f5ea5fa8fcfa5209,0.00453011701,initiator,107.36,5368
f5ea5fa8fcfa5209,0.00449864399,initiator,107.38,5369
f5ea5fa8fcfa5209,0.00437900441,initiator,107.4,5370
f5ea5fa8fcfa5209,0.00452125936,initiator,107.42,5371
f5ea5fa8fcfa5209,0.00446279046,initiator,107.44,5372
f5ea5fa8fcfa5209,0.00450950063,initiator,107.46,5373
f5ea5fa8fcfa5209,0.00452627552,initiator,107.48,5374
f5ea5fa8fcfa5209,0.00435302336,initiator,107.5,5375
f5ea5fa8fcfa5209,0.00450584259,initiator,107.52,5376
f5ea5fa8fcfa5209,0.00452270394,initiator,107.54,5377
f5ea5fa8fcfa5209,0.00446830073,initiator,107.56,5378
f5ea5fa8fcfa5209,0.00450048765,initiator,107.58,5379
f5ea5fa8fcfa5209,0.00449790335,initiator,107.6,5380
f5ea5fa8fcfa5209,0.00435740687,initiator,107.62,5381
f5ea5fa8fcfa5209,0.00448954606,initiator,107.64,5382
f5ea5fa8fcfa5209,0.00450663901,initiator,107.66,5383
f5ea5fa8fcfa5209,0.00446734898,initiator,107.68,5384
f5ea5fa8fcfa5209,0.00448502817,initiator,107.7,5385
f5ea5fa8fcfa5209,0.00438420819,initiator,107.72,5386
f5ea5fa8fcfa5209,0.00446216915,initiator,107.74,5387
f5ea5fa8fcfa5209,0.00448434945,initiator,107.76,5388
f5ea5fa8fcfa5209,0.00453236091,initiator,107.78,5389
f5ea5fa8fcfa5209,0.00446826253,initiator,107.8,5390
f5ea5fa8fcfa5209,0.00444323937,initiator,107.82,5391
f5ea5fa8fcfa5209,0.00444774696,initiator,107.84,5392
f5ea5fa8fcfa5209,0.00446815084,initiator,107.86,5393
f5ea5fa8fcfa5209,0.00449441268,initiator,107.88,5394
f5ea5fa8fcfa5209,0.00452146226,initiator,107.9,5395
f5ea5fa8fcfa5209,0.00448049083,initiator,107.92,5396
f5ea5fa8fcfa5209,0.00434825014,initiator,107.94,5397
f5ea5fa8fcfa5209,0.00450900375,initiator,107.96,5398
f5ea5fa8fcfa5209,0.00447641658,initiator,107.98,5399
f5ea5fa8fcfa5209,0.0044667529,initiator,108,5400
f5ea5fa8fcfa5209,0.00451700294,initiator,108.02,5401
f5ea5fa8fcfa5209,0.00439838443,initiator,108.04,5402
f5ea5fa8fcfa5209,0.0044205101,initiator,108.06,5403
f5ea5fa8fcfa5209,0.00453134794,initiator,108.08,5404
f5ea5fa8fcfa5209,0.00447455417,initiator,108.1,5405
f5ea5fa8fcfa5209,0.00445841829,initiator,108.12,5406
f5ea5fa8fcfa5209,0.00451659923,initiator,108.14,5407
f5ea5fa8fcfa5209,0.00434383469,initiator,108.16,5408
f5ea5fa8fcfa5209,0.0044815317,initiator,108.18,5409
f5ea5fa8fcfa5209,0.0045322667,initiator,108.2,5410
f5ea5fa8fcfa5209,0.00448817705,initiator,108.22,5411
f5ea5fa8fcfa5209,0.00450216256,initiator,108.24,5412
f5ea5fa8fcfa5209,0.00444034199,initiator,108.26,5413
f5ea5fa8fcfa5209,0.00445451025,initiator,108.28,5414
f5ea5fa8fcfa5209,0.00444654948,initiator,108.3,5415
f5ea5fa8fcfa5209,0.00450268676,initiator,108.32,5416
f5ea5fa8fcfa5209,0.00443616149,initiator,108.34,5417
f5ea5fa8fcfa5209,0.00442807503,initiator,108.36,5418
f5ea5fa8fcfa5209,0.0043578519,initiator,108.38,5419
f5ea5fa8fcfa5209,0.00445438154,initiator,108.4,5420
f5ea5fa8fcfa5209,0.00444168622,initiator,108.42,5421
f5ea5fa8fcfa5209,0.00451745665,initiator,108.44,5422
f5ea5fa8fcfa5209,0.00447757586,initiator,108.46,5423
f5ea5fa8fcfa5209,0.00434941729,initiator,108.48,5424
f5ea5fa8fcfa5209,0.00452169849,initiator,108.5,5425
f5ea5fa8fcfa5209,0.00447743396,initiator,108.52,5426
f5ea5fa8fcfa5209,0.00446173038,initiator,108.54,5427
f5ea5fa8fcfa5209,0.00452641025,initiator,108.56,5428
f5ea5fa8fcfa5209,0.00448391716,initiator,108.58,5429
f5ea5fa8fcfa5209,0.00435757863,initiator,108.6,5430
f5ea5fa8fcfa5209,0.00451986744,initiator,108.62,5431
f5ea5fa8fcfa5209,0.0044835322,initiator,108.64,5432
f5ea5fa8fcfa5209,0.00447116628,initiator,108.66,5433
f5ea5fa8fcfa5209,0.00454030929,initiator,108.68,5434
f5ea5fa8fcfa5209,0.00434525797,initiator,108.7,5435
f5ea5fa8fcfa5209,0.00446774366,initiator,108.72,5436
f5ea5fa8fcfa5209,0.00450797723,initiator,108.74,5437
f5ea5fa8fcfa5209,0.00447884833,initiator,108.76,5438
f5ea5fa8fcfa5209,0.00446353526,initiator,108.78,5439
f5ea5fa8fcfa5209,0.0044947231,initiator,108.8,5440
f5ea5fa8fcfa5209,0.0043922355,initiator,108.82,5441
f5ea5fa8fcfa5209,0.00447545372,initiator,108.84,5442
f5ea5fa8fcfa5209,0.00452113656,initiator,108.86,5443
f5ea5fa8fcfa5209,0.00450229694,initiator,108.88,5444
f5ea5fa8fcfa5209,0.00446125329,initiator,108.9,5445
f5ea5fa8fcfa5209,0.00438858036,initiator,108.92,5446
