image,memory,category,section,address,bytes,object,source_file,source_sha256
pulse,flash,base_firmware,.text.arch_cpu_atomic_idle,0x24254,32,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(cpu_idle.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text._HandlerModeExit,0x24274,32,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(exc_exit.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.z_impl_k_thread_abort,0x24294,52,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(thread_abort.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.z_arm_pendsv,0x242c8,156,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(swap_helper.S.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.z_arm_interrupt_init,0x24364,32,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(irq_init.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text._isr_wrapper,0x24384,36,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(isr_wrapper.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.__aeabi_read_tp,0x243a8,12,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(__aeabi_read_tp.S.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_init,0x243b4,40,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_start,0x243dc,20,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_counter_get,0x243f0,12,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_cycles_get,0x243fc,20,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_freq_get,0x24410,20,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_timing_cycles_to_ns,0x24424,92,zephyr/arch/arch/arm/core/cortex_m/libarch__arm__core__cortex_m.a(timing.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arm_cmse_mpu_region_get,0x24480,20,zephyr/arch/arch/arm/core/cortex_m/cmse/libarch__arm__core__cortex_m__cmse.a(arm_core_cmse.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.z_arm_configure_static_mpu_regions,0x24494,56,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_core_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.mpu_configure_region,0x244cc,84,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.mpu_configure_regions_and_partition.constprop.0,0x24520,340,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arm_core_mpu_configure_static_mpu_regions,0x24674,20,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arm_core_mpu_mark_areas_for_dynamic_regions,0x24688,180,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.z_arm_mpu_init,0x2473c,480,zephyr/arch/arch/arm/core/mpu/libarch__arm__core__mpu.a(arm_mpu.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text._exit,0x2491c,16,zephyr/lib/libc/picolibc/liblib__libc__picolibc.a(exit.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.picolibc_put,0x2492c,16,zephyr/lib/libc/picolibc/liblib__libc__picolibc.a(stdio.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.__stdout_hook_install,0x2493c,24,zephyr/lib/libc/picolibc/liblib__libc__picolibc.a(stdio.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.malloc_prepare,0x24954,36,zephyr/lib/libc/common/liblib__libc__common.a(malloc.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.fixed_data_alloc,0x24978,64,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.fixed_data_unref,0x249b8,4,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_pool_get,0x249bc,16,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_id,0x249cc,36,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_reset,0x249f0,12,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_alloc_len,0x249fc,272,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_alloc_fixed,0x24b0c,8,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_slist_put,0x24b14,52,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_slist_get,0x24b48,60,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_unref,0x24b84,116,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_ref,0x24bf8,8,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_frag_last,0x24c00,12,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_frag_add,0x24c0c,28,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_append_bytes,0x24c28,168,zephyr/lib/net_buf/liblib__net_buf.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_init_with_data,0x24cd0,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_reserve,0x24ce4,8,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_clone,0x24cec,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_add,0x24d00,12,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_add_mem,0x24d0c,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_add_u8,0x24d20,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_add_le16,0x24d34,32,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_push,0x24d54,16,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_push_u8,0x24d64,24,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_pull,0x24d7c,16,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_pull_mem,0x24d8c,24,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_pull_u8,0x24da4,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.net_buf_simple_pull_le16,0x24db8,20,zephyr/lib/net_buf/liblib__net_buf.a(buf_simple.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.nordicsemi_nrf54l_init,0x24dcc,44,zephyr/soc/soc/nrf54l15/libsoc__nordic.a(soc.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,base_firmware,.text.arch_busy_wait,0x24df8,40,zephyr/soc/soc/nrf54l15/libsoc__nordic.a(soc.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.long_wq_init,0x24e20,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(long_wq.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_long_wq_schedule,0x24e58,12,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(long_wq.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_uuid_to_uuid,0x24e64,112,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(uuid.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_uuid_cmp,0x24ed4,100,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(uuid.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_uuid_create,0x24f38,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(uuid.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_addr_le_create_static,0x24f88,28,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(addr.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_addr_le_copy_resolved,0x24fa4,28,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(addr.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_addr_le_is_resolved,0x24fc0,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(addr.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_rx_pool_destroy,0x24fc8,100,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_get_rx,0x2502c,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_rx_freed_cb_set,0x2505c,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_get_evt,0x25070,76,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_make_view,0x250bc,76,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_destroy_view,0x25108,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_buf_has_view,0x25158,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(buf.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_data_parse,0x2516c,88,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(data.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_data_buf_overflow,0x251c4,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_disconn_complete_prio,0x251c8,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_disconn_complete,0x25218,72,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_num_completed_packets,0x25260,168,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_remote_feat_complete,0x25308,68,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_hardware_error,0x2534c,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_phy_update_complete,0x25354,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_data_len_change,0x253a4,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_tx_processor_init,0x253d4,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_legacy_conn_complete_prio,0x25404,44,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_cmd_done.part.0,0x25430,268,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_cmd_complete,0x2553c,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.tx_processor,0x2558c,228,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_conn_update_complete,0x25670,228,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_cmd_status,0x25754,68,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_recv,0x25798,360,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_enh_conn_complete_prio,0x25900,44,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_conn_complete_adv_timeout,0x2592c,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_le_meta_prio_event,0x25988,60,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_le_meta_event,0x259c4,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_vendor_event,0x259fc,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.rx_work_handler,0x25a04,256,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_cmd_state_set_init,0x25b04,40,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_cmd_alloc,0x25b2c,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_cmd_send,0x25b88,180,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_conn_param_req,0x25c3c,216,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_cmd_send_sync,0x25d14,304,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_create_conn_legacy,0x25e44,224,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_conn_complete_cancel.constprop.0,0x25f24,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
